,cab,chp,cm,cw,fcov,fmc,lai,landcover,Band0,Band1,Band2,Band3,Band4,Band5,Band6
3590,93.6,1.62,0.0183,0.0229,1.0,125.13661202185793,3.02825547,LUT ae cont,0.022945552680010334,0.2429573309071269,0.017651628124625195,0.03092008997143391,0.2155076643803273,0.11790711904075767,0.04429634118048593
3591,96.54,1.62,0.0284,0.0229,0.6,80.63380281690141,4.60517019,LUT ae cont,0.047139744990996005,0.20108552415509842,0.0269996624855411,0.04511767592019786,0.20789175851661135,0.15733137523843635,0.09849135409526208
3592,96.54,1.62,0.0284,0.0229,0.8,80.63380281690141,4.60517019,LUT ae cont,0.03179469428398221,0.2057068665323684,0.021095888301105425,0.035420716451166914,0.19277965798004387,0.12158944209680468,0.06128217071797878
3593,96.54,1.62,0.0284,0.0229,1.0,80.63380281690141,4.60517019,LUT ae cont,0.016449413703408036,0.21032823118429722,0.015191871258351544,0.025723745210896615,0.17766758237065522,0.08584804964339389,0.024072734222108993
3594,96.54,1.62,0.0284,0.0229,0.6,80.63380281690141,4.08044166,LUT ae cont,0.047967097052058316,0.20027822135578024,0.027317587476299955,0.0456571510769636,0.20936537848338363,0.1598963800446132,0.10056571060138396
3595,96.54,1.62,0.0284,0.0229,0.8,80.63380281690141,4.08044166,LUT ae cont,0.03289775208807693,0.20463037250747154,0.021519626055331288,0.03613989808600797,0.194744303051069,0.12500955119597357,0.0640479245353121
3596,96.54,1.62,0.0284,0.0229,1.0,80.63380281690141,4.08044166,LUT ae cont,0.01782841711612789,0.20898251607190502,0.01572169253605684,0.02662279089381951,0.18012347148287255,0.09012301482398898,0.027530013997952147
3597,96.54,1.62,0.0284,0.0229,0.6,80.63380281690141,3.66516293,LUT ae cont,0.04887995755856688,0.1995060844930185,0.02766843379545437,0.04625138606821771,0.2109210104576515,0.16267694797609217,0.10285089770844624
3598,96.54,1.62,0.0284,0.0229,0.8,80.63380281690141,3.66516293,LUT ae cont,0.034114724520831925,0.20360091494815913,0.021987239603498288,0.03693244137486317,0.19681903950752344,0.12871746099051634,0.06709459635091093
3599,96.54,1.62,0.0284,0.0229,1.0,80.63380281690141,3.66516293,LUT ae cont,0.019349895521596914,0.20769584847654793,0.016306226931720787,0.027613076633337647,0.18271657403538416,0.094757743318541,0.031338586538145474
3600,96.54,1.62,0.0284,0.0229,0.6,80.63380281690141,3.32146241,LUT ae cont,0.049868125748000695,0.19877213484074904,0.028048283117960843,0.04689376748593194,0.2125375662629204,0.1656364399734242,0.10532095736421199
3601,96.54,1.62,0.0284,0.0229,0.8,80.63380281690141,3.32146241,LUT ae cont,0.035432492021982946,0.20262223239586474,0.02249371419722355,0.037788728176224515,0.19897436429393572,0.13266329623468015,0.07038830324961552
3602,96.54,1.62,0.0284,0.0229,1.0,80.63380281690141,3.32146241,LUT ae cont,0.020997050152974768,0.20647238293875672,0.016939047140126756,0.0286839904932561,0.1854109148112989,0.09969018561872776,0.03545564585269534
3603,96.54,1.62,0.0284,0.0229,0.6,80.63380281690141,3.02825547,LUT ae cont,0.050924507714025645,0.19807662345660565,0.028453928868187924,0.04757949186595044,0.21419902489438417,0.16874686004115114,0.1079574191086836
3604,96.54,1.62,0.0284,0.0229,0.8,80.63380281690141,3.02825547,LUT ae cont,0.03684113028773261,0.20169493379793166,0.023034617377599816,0.03870282221847619,0.2011892982937241,0.13681037358151768,0.07390335813445251
3605,96.54,1.62,0.0284,0.0229,1.0,80.63380281690141,3.02825547,LUT ae cont,0.022757634168519163,0.20531357057208358,0.01761588934973823,0.029826612808138767,0.18817981375948567,0.10487426725518793,0.039849548721004956
3606,98.75,1.62,0.0228,0.0268,0.6,117.54385964912281,4.60517019,LUT ae cont,0.0470997045476118,0.2155843118039156,0.026989973325735238,0.045032240505204386,0.2141328690469643,0.1577020736384609,0.09868197206157835
3607,98.75,1.62,0.0228,0.0268,0.8,117.54385964912281,4.60517019,LUT ae cont,0.03174138173009746,0.22503869194753523,0.02108287438031039,0.03530694319907743,0.2011011491592426,0.1220839028303749,0.0615360850906513
3608,98.75,1.62,0.0228,0.0268,1.0,117.54385964912281,4.60517019,LUT ae cont,0.016383090499666682,0.23449283463771214,0.01517559016929683,0.025581065941121486,0.1880694806694681,0.08646575223771462,0.024390225726042124
3609,98.75,1.62,0.0228,0.0268,0.6,117.54385964912281,4.08044166,LUT ae cont,0.04792795972787166,0.2139505238223942,0.0273079692161923,0.04557273597217405,0.2154152009459448,0.16026493816738374,0.10075567073811817
3610,98.75,1.62,0.0228,0.0268,0.8,117.54385964912281,4.08044166,LUT ae cont,0.032845219619207264,0.22286025630893322,0.021506612134536248,0.03602754075317577,0.2028107315675207,0.1255014586479983,0.06430117408280411
3611,98.75,1.62,0.0228,0.0268,1.0,117.54385964912281,4.08044166,LUT ae cont,0.017763003245845743,0.23176967947527763,0.015706170460101424,0.026482361715467678,0.1902065577694999,0.09073787176754622,0.027846621960218716
3612,98.75,1.62,0.0228,0.0268,0.6,117.54385964912281,3.66516293,LUT ae cont,0.048841037449117275,0.2123883354189343,0.027658819127099478,0.04616870056180094,0.21677051243520074,0.16304326134037891,0.1030398742513397
3613,98.75,1.62,0.0228,0.0268,0.8,117.54385964912281,3.66516293,LUT ae cont,0.03406323337275813,0.2207771387380115,0.02197462747159383,0.03682218344651924,0.2046180987226255,0.12920548001511023,0.0673468705484561
3614,98.75,1.62,0.0228,0.0268,1.0,117.54385964912281,3.66516293,LUT ae cont,0.0192853070930992,0.22916601392575844,0.016290789448544143,0.02747523835960376,0.19246559919049716,0.0953680605678867,0.031653686000514124
3615,98.75,1.62,0.0228,0.0268,0.6,117.54385964912281,3.32146241,LUT ae cont,0.04983010825306697,0.21089978394417735,0.028038932026112864,0.046812851804734844,0.21818000063675852,0.1659993812215125,0.10550918386358207
3616,98.75,1.62,0.0228,0.0268,0.8,117.54385964912281,3.32146241,LUT ae cont,0.03538180791419983,0.2187925162463141,0.02248111575839966,0.03768093874284483,0.20649748204803028,0.133147217962219,0.07063901886229436
3617,98.75,1.62,0.0228,0.0268,1.0,117.54385964912281,3.32146241,LUT ae cont,0.020933443764048532,0.22668519232285575,0.016923595963869546,0.028548561314904276,0.19481478650725045,0.10029502618566712,0.03576900812393087
3618,98.75,1.62,0.0228,0.0268,0.6,117.54385964912281,3.02825547,LUT ae cont,0.05088731114803597,0.20948410165745987,0.02844484045594192,0.0475000767611609,0.21962964455224912,0.1691053698500596,0.10814413594816283
3619,98.75,1.62,0.0228,0.0268,0.8,117.54385964912281,3.02825547,LUT ae cont,0.036791350871972536,0.2169049199509851,0.023022599865052014,0.03859704896638671,0.2084300944088301,0.13728881894703795,0.07415259499280273
3620,98.75,1.62,0.0228,0.0268,1.0,117.54385964912281,3.02825547,LUT ae cont,0.022695204193911078,0.22432584659184313,0.017600537360985307,0.0296944182146181,0.19723054122150113,0.10547194456502776,0.040160856310540734
3621,13.92,1.5,0.004,0.014,0.6,350.0,4.90681597,LUT ae cont,0.07346825897504476,0.36684049268388375,0.041910580715257745,0.10593109964073445,0.32321379469150846,0.20762450948169037,0.11056912075202069
3622,13.92,1.5,0.004,0.014,0.8,350.0,4.90681597,LUT ae cont,0.06689919484874121,0.4267134072941638,0.04097695982918334,0.11650527597962426,0.34654238634162393,0.18864706530478392,0.07738581786888452
3623,13.92,1.5,0.004,0.014,1.0,350.0,4.90681597,LUT ae cont,0.06033029949237709,0.4865862632915158,0.040043507979166656,0.1270795314127984,0.36987098846411026,0.16967001158060452,0.044202295602604
3624,13.92,1.5,0.004,0.014,0.6,350.0,4.14294674,LUT ae cont,0.07357102675939962,0.35164069085635064,0.04191885456415202,0.10545887978845045,0.3181571140246505,0.20827427639593793,0.11120910890933319
3625,13.92,1.5,0.004,0.014,0.8,350.0,4.14294674,LUT ae cont,0.0670364608103405,0.4064472451552985,0.040988255451568645,0.11587518368221573,0.33979994847263906,0.18951364247789135,0.07823912707159847
3626,13.92,1.5,0.004,0.014,1.0,350.0,4.14294674,LUT ae cont,0.06050172298007113,0.46125348984520115,0.04005756112934561,0.126291860854567,0.36144317081073923,0.17075297707223466,0.045269018328448075
3627,13.92,1.5,0.004,0.014,0.6,350.0,3.59153498,LUT ae cont,0.07372967016133121,0.3379238092898486,0.04193257374891894,0.10482565120149862,0.31316853559807617,0.20916616701034207,0.11217169119917203
3628,13.92,1.5,0.004,0.014,0.8,350.0,3.59153498,LUT ae cont,0.0672480613596548,0.38815790842060344,0.041006646755235264,0.11503092548374694,0.3331490600126609,0.1907028829182242,0.07952262139876827
3629,13.92,1.5,0.004,0.014,1.0,350.0,3.59153498,LUT ae cont,0.060766010297701976,0.43839184150487315,0.04008030427958043,0.1252368061772053,0.35312933754145315,0.17223972166706403,0.04687346788433265
3630,13.92,1.5,0.004,0.014,0.6,350.0,3.15975822,LUT ae cont,0.07394918075991805,0.3253574884841068,0.041952978745666114,0.10404749816080076,0.30832787368618814,0.21029031201015516,0.11347399430161932
3631,13.92,1.5,0.004,0.014,0.8,350.0,3.15975822,LUT ae cont,0.06754042403713148,0.37140274592785716,0.041033469271690624,0.11399343726135035,0.32669443286648103,0.19220187676255493,0.08125898987254318
3632,13.92,1.5,0.004,0.014,1.0,350.0,3.15975822,LUT ae cont,0.06113170044221858,0.4174478450567769,0.040114157701082086,0.12393962541293196,0.34506115882584515,0.1741131435879489,0.04904393594448093
3633,13.92,1.5,0.004,0.014,0.6,350.0,2.80484749,LUT ae cont,0.07423292924467491,0.31373989133883423,0.041980813899899716,0.10313860649829834,0.30367449948204417,0.21163637312017208,0.11512688722048683
3634,13.92,1.5,0.004,0.014,0.8,350.0,2.80484749,LUT ae cont,0.06791904290788045,0.3559126132452664,0.04107026907832739,0.1127822486578228,0.3204900862138777,0.19399611687628585,0.08346259531334509
3635,13.92,1.5,0.004,0.014,1.0,350.0,2.80484749,LUT ae cont,0.06160498628918249,0.3980854067303302,0.04016021766353257,0.12242524098795689,0.3373058049700065,0.17635604123139415,0.05179858728943372
3636,13.92,1.5,0.004,0.014,0.6,350.0,2.50352694,LUT ae cont,0.07458424752414261,0.3029337143500139,0.042016672784571635,0.1021130612637802,0.2992302857575401,0.21319266490140654,0.11713677751109923
3637,13.92,1.5,0.004,0.014,0.8,350.0,2.50352694,LUT ae cont,0.06838750450780645,0.3415043241032435,0.04111823636284862,0.11141487530937551,0.3145643778942316,0.19607117882695738,0.08614276315687994
3638,13.92,1.5,0.004,0.014,1.0,350.0,2.50352694,LUT ae cont,0.0621902870531558,0.38007500179307646,0.04022014250248121,0.1207162049598535,0.3298983633770926,0.1789499003755547,0.055148517354348885
3639,25.27,1.5,0.006,0.013,0.6,216.66666666666663,4.90681597,LUT ae cont,0.058402306954508834,0.3459218425037624,0.03299403264288767,0.07801367252915495,0.31602207968640594,0.2091947403070841,0.11162319086605367
3640,25.27,1.5,0.006,0.013,0.8,216.66666666666663,4.90681597,LUT ae cont,0.046811417219913116,0.3988218561781269,0.02908796987375929,0.0792816516382044,0.3369533211623279,0.19074103608422852,0.07879114405423575
3641,25.27,1.5,0.006,0.013,1.0,216.66666666666663,4.90681597,LUT ae cont,0.03522044596981444,0.4517219213608963,0.02518240905079832,0.08055001789859151,0.3578845722456809,0.17228737638731087,0.04595915942393676
3642,25.27,1.5,0.006,0.013,0.6,216.66666666666663,4.14294674,LUT ae cont,0.05856795897231458,0.33435894094917906,0.033043231326400496,0.07795715088185094,0.3118951187368974,0.20981088844890317,0.11222901119618973
3643,25.27,1.5,0.006,0.013,0.8,216.66666666666663,4.14294674,LUT ae cont,0.04703230385556272,0.3834045269410122,0.029154203354653234,0.07920680589393113,0.33145094577376033,0.1915625538302307,0.07959914221984786
3644,25.27,1.5,0.006,0.013,1.0,216.66666666666663,4.14294674,LUT ae cont,0.035496606360906256,0.432450157376782,0.025264899010223434,0.08045619463329781,0.35100666541755254,0.17331404485248517,0.04696914743876813
3645,25.27,1.5,0.006,0.013,0.6,216.66666666666663,3.59153498,LUT ae cont,0.058825764234290305,0.3234792730634178,0.033121325625138226,0.07787869324276445,0.3077295232681536,0.21066079071812766,0.11314568541321156
3646,25.27,1.5,0.006,0.013,0.8,216.66666666666663,3.59153498,LUT ae cont,0.04737604180318764,0.36889829877211794,0.02925821696086919,0.07910214983812522,0.3258970651504367,0.1926954293736837,0.08082115853791419
3647,25.27,1.5,0.006,0.013,1.0,216.66666666666663,3.59153498,LUT ae cont,0.03592658474711157,0.41431743632988804,0.02539461555485559,0.08032562674368994,0.3440641515126805,0.17473056484253602,0.04849668395520692
3648,25.27,1.5,0.006,0.013,0.6,216.66666666666663,3.15975822,LUT ae cont,0.059185280029685906,0.3132110346799526,0.03323133923135418,0.07777995328906241,0.3036179277452724,0.2117354947636959,0.11439151305608802
3649,25.27,1.5,0.006,0.013,0.8,216.66666666666663,3.15975822,LUT ae cont,0.04785536673404011,0.3552074028793621,0.029404869115378183,0.07897029401091046,0.3204150236177577,0.19412879964147248,0.08248234325138179
3650,25.27,1.5,0.006,0.013,1.0,216.66666666666663,3.15975822,LUT ae cont,0.03652539677817933,0.39720403593847053,0.025578282612594337,0.08016054853346187,0.3372114869995595,0.17652188398053317,0.05057320637378014
3651,25.27,1.5,0.006,0.013,0.6,216.66666666666663,2.80484749,LUT ae cont,0.05965368349264824,0.3034980029665901,0.0333759776927826,0.0776624473003256,0.2996118145960957,0.21302563300929822,0.11597946830362597
3652,25.27,1.5,0.006,0.013,0.8,216.66666666666663,2.80484749,LUT ae cont,0.048479916522938565,0.34225662076848457,0.02959763536062122,0.07881392882420404,0.31507347989088436,0.19584904259617353,0.08459958887913833
3653,25.27,1.5,0.006,0.013,1.0,216.66666666666663,2.80484749,LUT ae cont,0.037306119550489486,0.3810154272060167,0.025819518301362636,0.07996503002062012,0.3305348416164808,0.17867218234589183,0.05321955728966943
3654,25.27,1.5,0.006,0.013,0.6,216.66666666666663,2.50352694,LUT ae cont,0.06023723917097025,0.2942937972356573,0.03355782202122938,0.07752864986455947,0.29574229433301474,0.21452164488657346,0.11791764691722166
3655,25.27,1.5,0.006,0.013,0.8,216.66666666666663,2.50352694,LUT ae cont,0.04925785021342284,0.32998486658853343,0.029840112036290223,0.0786353476847986,0.30991351772750025,0.1978434678708461,0.08718374248941706
3656,25.27,1.5,0.006,0.013,1.0,216.66666666666663,2.50352694,LUT ae cont,0.038278401661859196,0.3656754899812787,0.026122386337353164,0.07974163573495764,0.32408519873788677,0.1811651236469484,0.056449985037505375
3657,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,4.90681597,LUT ae cont,0.07063122399117114,0.33586759867931437,0.04038878490710541,0.09925735323928069,0.3008084902696862,0.19565422724285023,0.10610235789433665
3658,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,4.90681597,LUT ae cont,0.06311658095198959,0.3854159799235812,0.03894806808264635,0.10760751405148268,0.31666874263770606,0.17268672769640073,0.07143013150576384
3659,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,4.90681597,LUT ae cont,0.05560206094361995,0.43496458248958203,0.03750724856446002,0.11595694565887286,0.3325291512231441,0.14971948209715355,0.03675776374060565
3660,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,4.14294674,LUT ae cont,0.07074829000904186,0.3256859895958299,0.040406824278674015,0.09895751475979615,0.29781512066642746,0.1964089598708995,0.10668180442369647
3661,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,4.14294674,LUT ae cont,0.06327269766479858,0.371840841056992,0.03897201845356824,0.10720702872818474,0.3126775872659694,0.17369317133459672,0.0722029727193094
3662,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,4.14294674,LUT ae cont,0.05579711334125445,0.41799574640029014,0.0375370491363648,0.11545652238636939,0.32753993712578966,0.15097744053864742,0.03772383326194769
3663,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,3.59153498,LUT ae cont,0.07092885146391617,0.3159354140554075,0.040435198211977524,0.09854190261057805,0.2947247643294329,0.19745497496862172,0.1075694480633429
3664,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,3.59153498,LUT ae cont,0.06351338632076943,0.35883970437935364,0.03900975164465998,0.1066529357980415,0.3085571723236592,0.1750880965911513,0.07338613121867661
3665,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,3.59153498,LUT ae cont,0.056097964425098616,0.4017444047658736,0.03758423327599926,0.11476397041945717,0.3223895748789379,0.1527211397797799,0.03920291893400888
3666,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,3.15975822,LUT ae cont,0.07117840960460947,0.30661598235731646,0.04047501599584802,0.09801763093383965,0.2916278358551259,0.19878101732691478,0.1087883713653388
3667,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,3.15975822,LUT ae cont,0.06384606508899143,0.3464141446118297,0.039062860476728294,0.10595368045436823,0.30442805821208974,0.17685605535034843,0.07501148382286237
3668,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,3.15975822,LUT ae cont,0.05651389567422657,0.38621235880023563,0.03765108692521539,0.11389014176524034,0.31722790868749895,0.15493113267062925,0.04123447353380325
3669,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,2.80484749,LUT ae cont,0.0715012108618704,0.2977152800815355,0.040527786759958453,0.09739165166673588,0.2885783469682331,0.20037601826408402,0.1103559163889555
3670,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,2.80484749,LUT ae cont,0.06427656624206704,0.3345464211342145,0.039133653327574014,0.10511912373960548,0.30036172905855324,0.17898268962113426,0.0771017480873296
3671,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,2.80484749,LUT ae cont,0.05705187843858007,0.37137779888345274,0.03773900733216125,0.11284698940126497,0.31214533311448805,0.15758941049897268,0.043847271039414354
3672,16.14,1.5,0.006999999999999999,0.016,0.6,228.57142857142856,2.50352694,LUT ae cont,0.07190062142261706,0.28921578904827566,0.04059432402917795,0.09667103087999288,0.28560978944409127,0.202227020404991,0.1122849828183998
3673,16.14,1.5,0.006999999999999999,0.016,0.8,228.57142857142856,2.50352694,LUT ae cont,0.06480895923901714,0.32321373571174866,0.03922190170114995,0.10415836135115691,0.2964037005120046,0.18145081031110424,0.07967362913659284
3674,16.14,1.5,0.006999999999999999,0.016,1.0,228.57142857142856,2.50352694,LUT ae cont,0.0577174471899284,0.35721177220833916,0.0378497951520557,0.11164569744438319,0.3071977377430791,0.16067443095069403,0.04706230314509102
3675,39.84,1.5,0.008,0.011,0.6,137.5,4.90681597,LUT ae cont,0.05166388619673861,0.32754423281523737,0.0297548656872781,0.062385476026549556,0.3114410616673067,0.21365178231579648,0.11377429248475654
3676,39.84,1.5,0.008,0.011,0.8,137.5,4.90681597,LUT ae cont,0.0378267745605105,0.3743182650415093,0.024769351654138468,0.05844476919693616,0.33084566062752063,0.19668363287247462,0.08165940483065763
3677,39.84,1.5,0.008,0.011,1.0,137.5,4.90681597,LUT ae cont,0.02398964897148498,0.42109241546702764,0.019784080479317054,0.054503543308224454,0.35025005146227195,0.1797155423897507,0.04954453823529858
3678,39.84,1.5,0.008,0.011,0.6,137.5,4.14294674,LUT ae cont,0.051839809037870596,0.3185571330465522,0.029813986287587184,0.06244291969666223,0.307836368639817,0.21420097270948468,0.11436437765860054
3679,39.84,1.5,0.008,0.011,0.8,137.5,4.14294674,LUT ae cont,0.03806138219447849,0.3623355611044824,0.024848072413606696,0.05852094270047598,0.32603904160958846,0.19741604991665415,0.08244636146509297
3680,39.84,1.5,0.008,0.011,1.0,137.5,4.14294674,LUT ae cont,0.024282782020180263,0.40611407730691657,0.019882587565178106,0.05459900421604728,0.34424200729547116,0.1806310709998676,0.05052811199916143
3681,39.84,1.5,0.008,0.011,0.6,137.5,3.59153498,LUT ae cont,0.05211701575215664,0.3097968609991573,0.029907826952748413,0.06253197592536948,0.3041449061136955,0.21496298897133817,0.11525769556697163
3682,39.84,1.5,0.008,0.011,0.8,137.5,3.59153498,LUT ae cont,0.038430912673886965,0.35065504191978647,0.02497326702446814,0.05863948327200215,0.3211172709287578,0.19843214972057927,0.08363714325188937
3683,39.84,1.5,0.008,0.011,1.0,137.5,3.59153498,LUT ae cont,0.02474511053732393,0.39151355669052185,0.020038720789268428,0.05474722376951376,0.3380896604500623,0.18190102825286436,0.052016874158553585
3684,39.84,1.5,0.008,0.011,0.6,137.5,3.15975822,LUT ae cont,0.052507654872207356,0.30131644648534506,0.03004044461045836,0.06265566364215057,0.30046227466748027,0.21593114584753184,0.11647257978173868
3685,39.84,1.5,0.008,0.011,0.8,137.5,3.15975822,LUT ae cont,0.03895193507234315,0.33934792912652656,0.02515059952047199,0.058804493982146114,0.3162072131119236,0.19972250390508361,0.08525704579668635
3686,39.84,1.5,0.008,0.011,1.0,137.5,3.15975822,LUT ae cont,0.025396004715281657,0.3773797296082468,0.020260411869130013,0.054953597418730384,0.3319519614039669,0.1835142493985622,0.054041527114555135
3687,39.84,1.5,0.008,0.011,0.6,137.5,2.80484749,LUT ae cont,0.053021658504837005,0.2931360793119886,0.03021659145476164,0.06281686403201257,0.29684425917172014,0.21709720644095057,0.11802162187897111
3688,39.84,1.5,0.008,0.011,0.8,137.5,2.80484749,LUT ae cont,0.03963729038295886,0.3284407799546116,0.025385054251590402,0.059019924248518964,0.31138282006278906,0.2012777027112774,0.08732221375216852
3689,39.84,1.5,0.008,0.011,1.0,137.5,2.80484749,LUT ae cont,0.026252586807311434,0.36374559075639734,0.020553347046746443,0.05522247183624133,0.3259216008098423,0.1854578762773231,0.05662295471132831
3690,39.84,1.5,0.008,0.011,0.6,137.5,2.50352694,LUT ae cont,0.05366769769736152,0.2852609127367166,0.030438798689404314,0.06301776155015494,0.29332424107636296,0.2184535002998065,0.11991272642287125
3691,39.84,1.5,0.008,0.011,0.8,137.5,2.50352694,LUT ae cont,0.04049874486767595,0.3179408303316162,0.02568148576270416,0.059287143414465615,0.3066897117664497,0.203085612321853,0.08984386780526336
3692,39.84,1.5,0.008,0.011,1.0,137.5,2.50352694,LUT ae cont,0.027329576311168932,0.35062042861266535,0.020923676502506688,0.05555686733225049,0.3200549326478657,0.1877180802229211,0.05977502383786268
3693,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,4.90681597,LUT ae cont,0.09403139518954134,0.3376033347286686,0.05704229227643886,0.13231548969598073,0.3254660815013993,0.2277566301111831,0.12054792294497722
3694,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,4.90681597,LUT ae cont,0.09431671478835059,0.3877305834703615,0.061152584466313026,0.15168460993685687,0.3495452382792676,0.21549016393841505,0.09069089682047252
3695,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,4.90681597,LUT ae cont,0.09460205283483085,0.437857766470231,0.06526283783704999,0.17105331465203674,0.3736246486151746,0.20322346635315922,0.06083379476877126
3696,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,4.14294674,LUT ae cont,0.09397696909238584,0.3274588400533254,0.05695717911148462,0.131378646789451,0.3208028564200149,0.22806697348206076,0.12114842559089785
3697,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,4.14294674,LUT ae cont,0.09424425745116631,0.3742048166494656,0.061039467567421325,0.15043558899083032,0.34332813881634594,0.21590384522698042,0.09149168282542457
3698,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,4.14294674,LUT ae cont,0.09451177233078399,0.42095040942281475,0.06512131263969267,0.16949196127249366,0.36585295288487635,0.20374080868856906,0.06183451458094986
3699,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,3.59153498,LUT ae cont,0.09390670601070217,0.31772324375829836,0.056830661325347295,0.1301512528997433,0.3161185844638841,0.22852380327924549,0.12204659248738653
3700,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,3.59153498,LUT ae cont,0.0941504762530612,0.3612236160605643,0.060870334296813926,0.14879843854516014,0.3370821518317713,0.21651321171922844,0.09268932443278978
3701,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,3.59153498,LUT ae cont,0.09439414678845598,0.40472425350289215,0.0649099226755018,0.1674460926855413,0.35804579637404427,0.20450263193228443,0.06333174985808293
3702,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,3.15975822,LUT ae cont,0.09382352634702112,0.3084016612437072,0.05666021429672347,0.12866967070138474,0.3115055263791287,0.2291292087635665,0.12325613987097862
3703,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,3.15975822,LUT ae cont,0.0940398193536859,0.34879497991172836,0.06064313357607639,0.14682333081617563,0.33093172180420055,0.21732010632457166,0.09430192455558438
3704,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,3.15975822,LUT ae cont,0.09425591971463484,0.38918809653198194,0.06462620976508433,0.1649770665710352,0.3503574526487531,0.2055111392526981,0.06534752073823402
3705,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,2.80484749,LUT ae cont,0.09373101331969577,0.2994839280952264,0.05644549726280746,0.12695975596797418,0.30701445907873115,0.2298812865577856,0.12478529594984172
3706,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,2.80484749,LUT ae cont,0.09391644453465608,0.33690473143182487,0.06035659524151913,0.14454357116126387,0.3249433849524206,0.21832298471138128,0.09634058112834823
3707,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,2.80484749,LUT ae cont,0.09410163420775003,0.3743256585613871,0.06426800592294489,0.1621273184972557,0.34287210960818276,0.2067647427854152,0.06789580084646839
3708,9.21,1.5,0.006999999999999999,0.009000000000000001,0.6,128.57142857142856,2.50352694,LUT ae cont,0.09363244174743202,0.29095559812628896,0.05618565198039091,0.12505379831580898,0.3026744678168448,0.23077721301224513,0.12663799566764927
3709,9.21,1.5,0.006999999999999999,0.009000000000000001,0.8,128.57142857142856,2.50352694,LUT ae cont,0.09378493388952563,0.3255334108952525,0.06001045601721732,0.14200222081472955,0.319156490266938,0.2195175936029781,0.09881093556126115
3710,9.21,1.5,0.006999999999999999,0.009000000000000001,1.0,128.57142857142856,2.50352694,LUT ae cont,0.09393730411237326,0.36011135250821497,0.06383560373467173,0.15895105855820937,0.3356388134714493,0.20825808551456004,0.07098397945781687
3711,36.63,1.5,0.008,0.013,0.6,162.5,4.90681597,LUT ae cont,0.05289685122287418,0.32812457389260946,0.03029116340294289,0.06542253827347477,0.3058098068642289,0.20579985168515197,0.11045494571443126
3712,36.63,1.5,0.008,0.013,0.8,162.5,4.90681597,LUT ae cont,0.03947074593130605,0.3750922830059802,0.02548427927573035,0.062493662378887815,0.3233371739153707,0.18621432626854237,0.07723360055244144
3713,36.63,1.5,0.008,0.013,1.0,162.5,4.90681597,LUT ae cont,0.02604468108471951,0.4220599024617134,0.020677406820681036,0.0595651029990699,0.3408643699079927,0.1666286670398508,0.04401240171887298
3714,36.63,1.5,0.008,0.013,0.6,162.5,4.14294674,LUT ae cont,0.053069996472240026,0.31914897671277814,0.030348301288085307,0.06546282875536352,0.30262989621354125,0.20644454057164435,0.11103200822491706
3715,36.63,1.5,0.008,0.013,0.8,162.5,4.14294674,LUT ae cont,0.039701799918032826,0.3631245380421165,0.02556102980831032,0.06254735696271174,0.31909720705541716,0.18707399628555654,0.07800289225446493
3716,36.63,1.5,0.008,0.013,1.0,162.5,4.14294674,LUT ae cont,0.026333375444598888,0.40710018800396486,0.02077341585270951,0.059632241489846714,0.3355643804456485,0.16770362783348475,0.04497396421479692
