,cab,chp,cm,cw,fcov,fmc,lai,landcover,band_0_blue,band_1_green,band_2_red,band_3_nir
3356,49.69,1.62,0.0271,0.0194,1.0,71.58671586715867,4.08044166,LUT ae cont,0.0204464674000519,0.040182684437755634,0.024081196535442773,0.2038698724459774
3357,49.69,1.62,0.0271,0.0194,0.6,71.58671586715867,3.66516293,LUT ae cont,0.03269217215338704,0.054508374653050314,0.0539089964900163,0.19111348514306567
3358,49.69,1.62,0.0271,0.0194,0.8,71.58671586715867,3.66516293,LUT ae cont,0.02687337454503426,0.04772483329625525,0.03974013316944609,0.19670677668111278
3359,49.69,1.62,0.0271,0.0194,1.0,71.58671586715867,3.66516293,LUT ae cont,0.0210542910386459,0.040941334883635,0.025571230268254388,0.20230025619431952
3360,49.69,1.62,0.0271,0.0194,0.6,71.58671586715867,3.32146241,LUT ae cont,0.0330868381227188,0.05499916997460269,0.05487607732332928,0.19020386833120462
3361,49.69,1.62,0.0271,0.0194,0.8,71.58671586715867,3.32146241,LUT ae cont,0.027399452730233368,0.048379156172748766,0.04102948263381726,0.19549424841736252
3362,49.69,1.62,0.0271,0.0194,1.0,71.58671586715867,3.32146241,LUT ae cont,0.021711849011152667,0.04175925877115763,0.02718266469589209,0.20078443559201548
3363,49.69,1.62,0.0271,0.0194,0.6,71.58671586715867,3.02825547,LUT ae cont,0.03350835087345592,0.05552119747794595,0.0559084556723458,0.1893290801925229
3364,49.69,1.62,0.0271,0.0194,0.8,71.58671586715867,3.02825547,LUT ae cont,0.027961398486091082,0.04907540641507757,0.042405967895082546,0.1943277046738449
3365,49.69,1.62,0.0271,0.0194,1.0,71.58671586715867,3.02825547,LUT ae cont,0.022414335613132413,0.042629759664761735,0.028903530554783632,0.1993263076606042
3366,59.83,1.62,0.0208,0.0215,0.6,103.3653846153846,4.60517019,LUT ae cont,0.031039117483573322,0.050845922398990995,0.05085674176207702,0.21028677280240102
3367,59.83,1.62,0.0208,0.0215,0.8,103.3653846153846,4.60517019,LUT ae cont,0.02466914229894386,0.04284156580336703,0.03567028408937066,0.22227126747638765
3368,59.83,1.62,0.0208,0.0215,1.0,103.3653846153846,4.60517019,LUT ae cont,0.018298902611917925,0.034837305240348816,0.020484083185255453,0.23425593183457508
3369,59.83,1.62,0.0208,0.0215,0.6,103.3653846153846,4.08044166,LUT ae cont,0.031385190968858015,0.05130622285773445,0.05168630407138765,0.2083106736789837
3370,59.83,1.62,0.0208,0.0215,0.8,103.3653846153846,4.08044166,LUT ae cont,0.025130390588607353,0.043455324579406276,0.036776469074257565,0.21963652710148696
3371,59.83,1.62,0.0208,0.0215,1.0,103.3653846153846,4.08044166,LUT ae cont,0.018875820304480824,0.035604407440657876,0.02186652998268251,0.23096250032193083
3372,59.83,1.62,0.0208,0.0215,0.6,103.3653846153846,3.66516293,LUT ae cont,0.03176694186455568,0.051812155789131,0.05260084943145861,0.20640844291859986
3373,59.83,1.62,0.0208,0.0215,0.8,103.3653846153846,3.66516293,LUT ae cont,0.02563941143723539,0.04413009144182683,0.03799602608642998,0.21710030937133032
3374,59.83,1.62,0.0208,0.0215,1.0,103.3653846153846,3.66516293,LUT ae cont,0.019512105375944798,0.03644777466544605,0.023391002179662036,0.2277920841268848
3375,59.83,1.62,0.0208,0.0215,0.6,103.3653846153846,3.32146241,LUT ae cont,0.032180008265494595,0.05235828324673281,0.05359067137073359,0.20458450008964899
3376,59.83,1.62,0.0208,0.0215,0.8,103.3653846153846,3.32146241,LUT ae cont,0.02619049287127647,0.04485808895824705,0.03931534541075528,0.21466833487618403
3377,59.83,1.62,0.0208,0.0215,1.0,103.3653846153846,3.32146241,LUT ae cont,0.020200716141451074,0.03735791883658721,0.025040246974654432,0.2247520447467662
3378,59.83,1.62,0.0208,0.0215,0.6,103.3653846153846,3.02825547,LUT ae cont,0.03262156277752833,0.05294000632822503,0.05464768111183955,0.2028386329624803
3379,59.83,1.62,0.0208,0.0215,0.8,103.3653846153846,3.02825547,LUT ae cont,0.026779044599890185,0.04563372113633567,0.04072498041907351,0.21234059107443223
3380,59.83,1.62,0.0208,0.0215,1.0,103.3653846153846,3.02825547,LUT ae cont,0.020936570901528926,0.03832761297436279,0.02680230209737993,0.22184239905855352
3381,68.42,1.62,0.0236,0.0237,0.6,100.42372881355931,4.60517019,LUT ae cont,0.030460072981000334,0.048563079645195954,0.049989347645158555,0.20195252266013358
3382,68.42,1.62,0.0236,0.0237,0.8,100.42372881355931,4.60517019,LUT ae cont,0.023897058098387755,0.039798055609760706,0.0345137946196629,0.21115911479596294
3383,68.42,1.62,0.0236,0.0237,1.0,100.42372881355931,4.60517019,LUT ae cont,0.017334007043616467,0.031032760987963717,0.019038365557075075,0.2203655150416393
3384,68.42,1.62,0.0236,0.0237,0.6,100.42372881355931,4.08044166,LUT ae cont,0.030815539873283258,0.049059986863075014,0.05083062050073956,0.20048984315556292
3385,68.42,1.62,0.0236,0.0237,0.8,100.42372881355931,4.08044166,LUT ae cont,0.02437094895492395,0.04046018309058593,0.035635685386274256,0.20920883360302206
3386,68.42,1.62,0.0236,0.0237,1.0,100.42372881355931,4.08044166,LUT ae cont,0.017926493726211773,0.03186074627769104,0.020440500243498055,0.2179278371087019
3387,68.42,1.62,0.0236,0.0237,0.6,100.42372881355931,3.66516293,LUT ae cont,0.031207666711200132,0.04960657304408852,0.05175855226666992,0.1990728762416253
3388,68.42,1.62,0.0236,0.0237,0.8,100.42372881355931,3.66516293,LUT ae cont,0.024893852602596248,0.041189069083926104,0.03687279860528837,0.20731962131180012
3389,68.42,1.62,0.0236,0.0237,1.0,100.42372881355931,3.66516293,LUT ae cont,0.01858004790624957,0.03277168148862521,0.021986998513460657,0.21556612376748335
3390,68.42,1.62,0.0236,0.0237,0.6,100.42372881355931,3.32146241,LUT ae cont,0.03163218432270241,0.05019687170949381,0.052762742788984324,0.19770748406234992
3391,68.42,1.62,0.0236,0.0237,0.8,100.42372881355931,3.32146241,LUT ae cont,0.02545995525359307,0.04197615709938492,0.03821166344853647,0.20549901904122106
3392,68.42,1.62,0.0236,0.0237,1.0,100.42372881355931,3.32146241,LUT ae cont,0.019287709416327323,0.03375563936535059,0.02366059339524581,0.21329050239822311
3393,68.42,1.62,0.0236,0.0237,0.6,100.42372881355931,3.02825547,LUT ae cont,0.03208573852129589,0.0508262242195918,0.053835601546638974,0.19639544272595508
3394,68.42,1.62,0.0236,0.0237,0.8,100.42372881355931,3.02825547,LUT ae cont,0.02606485169155127,0.04281534475904493,0.03964227596354834,0.20374976798136374
3395,68.42,1.62,0.0236,0.0237,1.0,100.42372881355931,3.02825547,LUT ae cont,0.02004373810475995,0.034804513163654655,0.025448967409326003,0.21110392946315307
3396,68.67,1.62,0.0249,0.0249,0.6,100.0,4.60517019,LUT ae cont,0.03043826304720536,0.04844299533619243,0.04995538160326038,0.19845739797151454
3397,68.67,1.62,0.0249,0.0249,0.8,100.0,4.60517019,LUT ae cont,0.02386818510750574,0.03963789612304884,0.034468395112422515,0.2064988139323468
3398,68.67,1.62,0.0249,0.0249,1.0,100.0,4.60517019,LUT ae cont,0.01729804740345467,0.03083245803503773,0.018981546860100482,0.2145402420872834
3399,68.67,1.62,0.0249,0.0249,0.6,100.0,4.08044166,LUT ae cont,0.030794460968217717,0.048941733781663686,0.05079722072504013,0.1971947865209989
3400,68.67,1.62,0.0249,0.0249,0.8,100.0,4.08044166,LUT ae cont,0.02434269135297793,0.04030263822609464,0.035590970574900765,0.20481537583118353
3401,68.67,1.62,0.0249,0.0249,1.0,100.0,4.08044166,LUT ae cont,0.017891259842264248,0.03166370391149003,0.020384709253857828,0.21243606960426098
3402,68.67,1.62,0.0249,0.0249,0.6,100.0,3.66516293,LUT ae cont,0.031186955009097815,0.049490617949547906,0.05172544978184049,0.19596924435390822
3403,68.67,1.62,0.0249,0.0249,0.8,100.0,3.66516293,LUT ae cont,0.024866083669972446,0.041034458145982784,0.03682888349256313,0.2031811937025286
3404,68.67,1.62,0.0249,0.0249,1.0,100.0,3.66516293,LUT ae cont,0.01854555945179752,0.03257834708538685,0.021931886394591822,0.21039350151313477
3405,68.67,1.62,0.0249,0.0249,0.6,100.0,3.32146241,LUT ae cont,0.03161188468927182,0.050083248083710265,0.05273039407327499,0.19478653740475002
3406,68.67,1.62,0.0249,0.0249,0.8,100.0,3.32146241,LUT ae cont,0.0254327135465521,0.04182455726241245,0.03816846458647638,0.20160458645533375
3407,68.67,1.62,0.0249,0.0249,1.0,100.0,3.32146241,LUT ae cont,0.01925384018737104,0.0335661067511928,0.023606602787583114,0.20842241190109786
3408,68.67,1.62,0.0249,0.0249,0.6,100.0,3.02825547,LUT ae cont,0.03206600828441567,0.050715088647889386,0.0538039526668336,0.19364930852815687
3409,68.67,1.62,0.0249,0.0249,0.8,100.0,3.02825547,LUT ae cont,0.026038373709543386,0.042666989747401546,0.03959991960394245,0.2000880317062593
3410,68.67,1.62,0.0249,0.0249,1.0,100.0,3.02825547,LUT ae cont,0.02001079718195791,0.034619163298503286,0.025395842742692472,0.20652680523613354
3411,69.85,1.62,0.0205,0.0239,0.6,116.58536585365853,4.60517019,LUT ae cont,0.030407649400415612,0.04841725746908912,0.04991142337887028,0.21123106367089386
3412,69.85,1.62,0.0205,0.0239,0.8,116.58536585365853,4.60517019,LUT ae cont,0.02382725227164846,0.039603548201412875,0.034409944885867766,0.22353028104836373
3413,69.85,1.62,0.0205,0.0239,1.0,116.58536585365853,4.60517019,LUT ae cont,0.01724671704206596,0.030789645854252742,0.018908405720223266,0.23582976093102698
3414,69.85,1.62,0.0205,0.0239,0.6,116.58536585365853,4.08044166,LUT ae cont,0.030763989659923125,0.0489163942272221,0.050753770990531806,0.20919319366085296
3415,69.85,1.62,0.0205,0.0239,0.8,116.58536585365853,4.08044166,LUT ae cont,0.02430235708274161,0.04026877741216714,0.035533083491103186,0.22081328217868376
3416,69.85,1.62,0.0205,0.0239,1.0,116.58536585365853,4.08044166,LUT ae cont,0.017840564375508797,0.03162131658710299,0.020312363642277804,0.2324333556944863
3417,69.85,1.62,0.0205,0.0239,0.6,116.58536585365853,3.66516293,LUT ae cont,0.031156954860680115,0.04946561152447744,0.05168276657990823,0.20723311870591346
3418,69.85,1.62,0.0205,0.0239,0.8,116.58536585365853,3.66516293,LUT ae cont,0.02482634441658028,0.041001052234954455,0.03677171624209861,0.21819989993543285
3419,69.85,1.62,0.0205,0.0239,1.0,116.58536585365853,3.66516293,LUT ae cont,0.018495591679848176,0.0325367700510965,0.021860723200818638,0.22916653169507928
3420,69.85,1.62,0.0205,0.0239,0.6,116.58536585365853,3.32146241,LUT ae cont,0.03158237202139687,0.05005867163454247,0.052688159280609624,0.20535495327227182
3421,69.85,1.62,0.0205,0.0239,0.8,116.58536585365853,3.32146241,LUT ae cont,0.02539357652437098,0.0417919219802743,0.03811225138720384,0.21569552411759088
3422,69.85,1.62,0.0205,0.0239,1.0,116.58536585365853,3.32146241,LUT ae cont,0.01920469170185613,0.03352510133311168,0.023536391403829432,0.22603629748644585
3423,69.85,1.62,0.0205,0.0239,0.6,116.58536585365853,3.02825547,LUT ae cont,0.0320370931332608,0.050690981491070285,0.053762587854009204,0.2035583037243136
3424,69.85,1.62,0.0205,0.0239,0.8,116.58536585365853,3.02825547,LUT ae cont,0.025999834314149265,0.04263497728943991,0.03954471282676349,0.2133002606584221
3425,69.85,1.62,0.0205,0.0239,1.0,116.58536585365853,3.02825547,LUT ae cont,0.01996261104158553,0.034579111336855504,0.025327009221420296,0.22304201357200906
3426,70.74,1.62,0.0171,0.0251,0.6,146.78362573099415,4.60517019,LUT ae cont,0.030386438536542385,0.048402144218402644,0.04988017341671013,0.22331339103381864
3427,70.74,1.62,0.0171,0.0251,0.8,146.78362573099415,4.60517019,LUT ae cont,0.02379897124206432,0.039583034691193134,0.03436828324418834,0.23964019854227195
3428,70.74,1.62,0.0171,0.0251,1.0,146.78362573099415,4.60517019,LUT ae cont,0.017211468492554886,0.030764214783587637,0.01885648062925506,0.2559670177800554
3429,70.74,1.62,0.0171,0.0251,0.6,146.78362573099415,4.08044166,LUT ae cont,0.03074301901689165,0.048901365282610625,0.050722837331889196,0.22042757811557526
3430,70.74,1.62,0.0171,0.0251,0.8,146.78362573099415,4.08044166,LUT ae cont,0.02427437526140372,0.040248716776599074,0.035491870646918014,0.2357923263700238
3431,70.74,1.62,0.0171,0.0251,1.0,146.78362573099415,4.08044166,LUT ae cont,0.017805348650587558,0.03159627792564052,0.020261077102386928,0.2511573092161438
3432,70.74,1.62,0.0171,0.0251,0.6,146.78362573099415,3.66516293,LUT ae cont,0.031136080719569196,0.04945084153130374,0.05165228067003369,0.21768423044465912
3433,70.74,1.62,0.0171,0.0251,0.8,146.78362573099415,3.66516293,LUT ae cont,0.024798442966255923,0.040981337324870165,0.03673129109893527,0.23213463113845548
3434,70.74,1.62,0.0171,0.0251,1.0,146.78362573099415,3.66516293,LUT ae cont,0.01846080511161165,0.032511990969533854,0.021809983134983287,0.2465851660077591
3435,70.74,1.62,0.0171,0.0251,0.6,146.78362573099415,3.32146241,LUT ae cont,0.031561704451975814,0.05004417193305444,0.05265826967568069,0.21508006131225252
3436,70.74,1.62,0.0171,0.0251,0.8,146.78362573099415,3.32146241,LUT ae cont,0.025366162295358295,0.041772547347977966,0.03807223771956628,0.22866239251732653
3437,70.74,1.62,0.0171,0.0251,1.0,146.78362573099415,3.32146241,LUT ae cont,0.019170263832804322,0.03350100381164421,0.02348649046864678,0.24224472440369393
3438,70.74,1.62,0.0171,0.0251,0.6,146.78362573099415,3.02825547,LUT ae cont,0.032016822163251225,0.05067683272354077,0.05373310393408212,0.2126083598813732
3439,70.74,1.62,0.0171,0.0251,0.8,146.78362573099415,3.02825547,LUT ae cont,0.025972699044655403,0.04261600604216327,0.03950550513115033,0.22536676378507806
3440,70.74,1.62,0.0171,0.0251,1.0,146.78362573099415,3.02825547,LUT ae cont,0.01992861823398654,0.03455544935355716,0.025277797708151032,0.23812515852346805
3441,70.78,1.62,0.0232,0.0278,0.6,119.82758620689656,4.60517019,LUT ae cont,0.030345645849639873,0.048091184186922944,0.04981395022183779,0.20306788273019427
3442,70.78,1.62,0.0232,0.0278,0.8,119.82758620689656,4.60517019,LUT ae cont,0.023744425815990226,0.03916861756154995,0.03428008992600649,0.21264621290749977
3443,70.78,1.62,0.0232,0.0278,1.0,119.82758620689656,4.60517019,LUT ae cont,0.017143077374425088,0.030245986130744397,0.018746258088959324,0.22222460519899673
3444,70.78,1.62,0.0232,0.0278,0.6,119.82758620689656,4.08044166,LUT ae cont,0.03070278249085759,0.048595369313751614,0.050657939094012824,0.20153959486920356
3445,70.78,1.62,0.0232,0.0278,0.8,119.82758620689656,4.08044166,LUT ae cont,0.024221011728461656,0.039840937468212795,0.03540522602581428,0.2106084545885779
3446,70.78,1.62,0.0232,0.0278,1.0,119.82758620689656,4.08044166,LUT ae cont,0.01773879934669601,0.03108660201544243,0.020152288436406516,0.21967725955617828
3447,70.78,1.62,0.0232,0.0278,0.6,119.82758620689656,3.66516293,LUT ae cont,0.031096995423280295,0.04915039361987832,0.051588441575160404,0.2000598958687927
3448,70.78,1.62,0.0232,0.0278,0.8,119.82758620689656,3.66516293,LUT ae cont,0.024746309632649954,0.040580801697463594,0.03664583025920969,0.20863549481367488
3449,70.78,1.62,0.0232,0.0278,1.0,119.82758620689656,3.66516293,LUT ae cont,0.018395831302899304,0.032011174324186174,0.021703212784082115,0.21721117932070066
3450,70.78,1.62,0.0232,0.0278,0.6,119.82758620689656,3.32146241,LUT ae cont,0.03152383986911765,0.049749772039913404,0.05259534409757956,0.19863504221605285
3451,70.78,1.62,0.0232,0.0278,0.8,119.82758620689656,3.32146241,LUT ae cont,0.02531551713983345,0.041379889336388226,0.03798856094369909,0.20673562096501097
3452,70.78,1.62,0.0232,0.0278,1.0,119.82758620689656,3.32146241,LUT ae cont,0.019107150464909167,0.03301012092979574,0.023381761624687313,0.21483629741633659
3453,70.78,1.62,0.0232,0.0278,0.6,119.82758620689656,3.02825547,LUT ae cont,0.03197980766711554,0.05038878591716455,0.05367167691109323,0.1972662625476933
3454,70.78,1.62,0.0232,0.0278,0.8,119.82758620689656,3.02825547,LUT ae cont,0.02592362746687728,0.04223200698843395,0.03942344527261512,0.2049107335592023
3455,70.78,1.62,0.0232,0.0278,1.0,119.82758620689656,3.02825547,LUT ae cont,0.019867136951392906,0.03407530342555628,0.02517523509738065,0.2125551255031654
3456,72.58,1.62,0.0208,0.0222,0.6,106.73076923076924,4.60517019,LUT ae cont,0.03027841903504548,0.04784841462114964,0.04971114354358424,0.21026315990818467
3457,72.58,1.62,0.0208,0.0222,0.8,106.73076923076924,4.60517019,LUT ae cont,0.023654912099713585,0.03884479912807694,0.03414279997617028,0.22223977461008856
3458,72.58,1.62,0.0208,0.0222,1.0,106.73076923076924,4.60517019,LUT ae cont,0.01703124619016072,0.029841333176017244,0.01857464994631642,0.23421657007728278
3459,72.58,1.62,0.0208,0.0222,0.6,106.73076923076924,4.08044166,LUT ae cont,0.030636646994861856,0.0483563611926931,0.05055620638646709,0.20828824159277207
3460,72.58,1.62,0.0208,0.0222,0.8,106.73076923076924,4.08044166,LUT ae cont,0.024132719015338644,0.039522164469737504,0.03526971777352527,0.2196066232718232
3461,72.58,1.62,0.0208,0.0222,1.0,106.73076923076924,4.08044166,LUT ae cont,0.017628595043527876,0.030687970612799247,0.01998310864066919,0.23092511172868163
3462,72.58,1.62,0.0208,0.0222,0.6,106.73076923076924,3.66516293,LUT ae cont,0.03103212713091892,0.04891544374406658,0.05148804817943054,0.20638717340579027
3463,72.58,1.62,0.0208,0.0222,0.8,106.73076923076924,3.66516293,LUT ae cont,0.024659628870191595,0.040267641684699366,0.03651226686768184,0.21707194443769262
3464,72.58,1.62,0.0208,0.0222,1.0,106.73076923076924,3.66516293,LUT ae cont,0.018287263073578672,0.03161975277770603,0.021536492442649713,0.22775663175972707
3465,72.58,1.62,0.0208,0.0222,0.6,106.73076923076924,3.32146241,LUT ae cont,0.03145999960213329,0.04951940819738579,0.052496965494123436,0.2045643524955257
3466,72.58,1.62,0.0208,0.0222,0.8,106.73076923076924,3.32146241,LUT ae cont,0.025230326490458112,0.04107292400085071,0.03785732858023554,0.21464146868341463
3467,72.58,1.62,0.0208,0.0222,1.0,106.73076923076924,3.32146241,LUT ae cont,0.019000483162658396,0.03262655108872184,0.023217742448871675,0.22471845854408465
3468,72.58,1.62,0.0208,0.0222,0.6,106.73076923076924,3.02825547,LUT ae cont,0.031917253605725504,0.05016350798646938,0.0535750030084461,0.20281956091657596
3469,72.58,1.62,0.0208,0.0222,0.8,106.73076923076924,3.02825547,LUT ae cont,0.025840191444427035,0.04193172920516733,0.03929486465424267,0.2123151655109914
3470,72.58,1.62,0.0208,0.0222,1.0,106.73076923076924,3.02825547,LUT ae cont,0.019762838884683186,0.03369987829165805,0.02501437881577538,0.2218106184131032
3471,73.5,1.62,0.0243,0.0221,0.6,90.94650205761316,4.60517019,LUT ae cont,0.030219173101676947,0.04751201082414676,0.049617213753628035,0.2000362606976442
3472,73.5,1.62,0.0243,0.0221,0.8,90.94650205761316,4.60517019,LUT ae cont,0.023575889231083936,0.03839651553538343,0.03401757184440368,0.20860395530266157
3473,73.5,1.62,0.0243,0.0221,1.0,90.94650205761316,4.60517019,LUT ae cont,0.016932575935099725,0.029280876929521655,0.018417937091105528,0.21717182474088098
3474,73.5,1.62,0.0243,0.0221,0.6,90.94650205761316,4.08044166,LUT ae cont,0.03057860279486353,0.048025273738648074,0.05046349827567925,0.1986843165239435
3475,73.5,1.62,0.0243,0.0221,0.8,90.94650205761316,4.08044166,LUT ae cont,0.024054945556144538,0.03908091979456051,0.03514603457010087,0.20680151272874217
3476,73.5,1.62,0.0243,0.0221,1.0,90.94650205761316,4.08044166,LUT ae cont,0.01753160140779841,0.030136247035839628,0.019828676351761155,0.21491848113826653
3477,73.5,1.62,0.0243,0.0221,0.6,90.94650205761316,3.66516293,LUT ae cont,0.03097506269964203,0.04859045181285998,0.0513970654722497,0.19737322369068136
3478,73.5,1.62,0.0243,0.0221,0.8,90.94650205761316,3.66516293,LUT ae cont,0.024583662922762522,0.0398343484442846,0.03639063796132666,0.20505325644391179
3479,73.5,1.62,0.0243,0.0221,1.0,90.94650205761316,3.66516293,LUT ae cont,0.018192405874199596,0.031078143678414116,0.02138439955143764,0.21273319449756148
3480,73.5,1.62,0.0243,0.0221,0.6,90.94650205761316,3.32146241,LUT ae cont,0.03140421357969585,0.049200834208667936,0.05240737081986799,0.19610861300473229
3481,73.5,1.62,0.0243,0.0221,0.8,90.94650205761316,3.32146241,LUT ae cont,0.02515594746020339,0.04064805545802681,0.03773805763089908,0.2033671621730498
3482,73.5,1.62,0.0243,0.0221,1.0,90.94650205761316,3.32146241,LUT ae cont,0.01890766130359677,0.032095416419412486,0.023068354763520406,0.21062578927897124
3483,73.5,1.62,0.0243,0.0221,0.6,90.94650205761316,3.02825547,LUT ae cont,0.031862941112799144,0.04985188919373955,0.05348709185195399,0.19489279889181155
3484,73.5,1.62,0.0243,0.0221,0.8,90.94650205761316,3.02825547,LUT ae cont,0.025767497874989716,0.041516330536485235,0.03917763661758805,0.20174618129381966
3485,73.5,1.62,0.0243,0.0221,1.0,90.94650205761316,3.02825547,LUT ae cont,0.019672231923086383,0.03318048462435809,0.02486800330333306,0.2085994309320492
3486,74.15,1.62,0.0242,0.022,0.6,90.9090909090909,4.60517019,LUT ae cont,0.03019321790474961,0.047396482176325104,0.04957657713448793,0.20030415344983415
3487,74.15,1.62,0.0242,0.022,0.8,90.9090909090909,4.60517019,LUT ae cont,0.023541253459618244,0.03824233714355803,0.033963347662714395,0.20896113393299334
3488,74.15,1.62,0.0242,0.022,1.0,90.9090909090909,4.60517019,LUT ae cont,0.016889304434248152,0.029088168311016287,0.01835054313709199,0.2176181993910853
3489,74.15,1.62,0.0242,0.022,0.6,90.9090909090909,4.08044166,LUT ae cont,0.03055305836533971,0.047911518447062484,0.05042333839040041,0.1989368741827427
3490,74.15,1.62,0.0242,0.022,0.8,90.9090909090909,4.08044166,LUT ae cont,0.024021045628999874,0.03892918580336176,0.03509265351860616,0.20713808142643428
3491,74.15,1.62,0.0242,0.022,1.0,90.9090909090909,4.08044166,LUT ae cont,0.017488998993243278,0.029946671172911405,0.019762079918876782,0.2153394325689454
3492,74.15,1.62,0.0242,0.022,0.6,90.9090909090909,3.66516293,LUT ae cont,0.030950019939845103,0.04847847256595054,0.0513575195755884,0.19761104049816777
3493,74.15,1.62,0.0242,0.022,0.8,90.9090909090909,3.66516293,LUT ae cont,0.02455021014259838,0.039685245148814205,0.03633811962843792,0.2053702158081447
3494,74.15,1.62,0.0242,0.022,1.0,90.9090909090909,3.66516293,LUT ae cont,0.01815056377833332,0.03089179901830155,0.02131871453918639,0.21312969255141329
3495,74.15,1.62,0.0242,0.022,0.6,90.9090909090909,3.32146241,LUT ae cont,0.03137971969573499,0.04909115749845854,0.0523686738134314,0.1963322853172938
3496,74.15,1.62,0.0242,0.022,0.8,90.9090909090909,3.32146241,LUT ae cont,0.025123137506240425,0.04050209832843473,0.03768627137751613,0.2036655510402375
3497,74.15,1.62,0.0242,0.022,1.0,90.9090909090909,3.32146241,LUT ae cont,0.01886675174825394,0.031912882356541925,0.023003796806328494,0.2109986811954001
3498,74.15,1.62,0.0242,0.022,0.6,90.9090909090909,3.02825547,LUT ae cont,0.03183883663687951,0.0497446935345417,0.053449168133864,0.19510323155636208
3499,74.15,1.62,0.0242,0.022,0.8,90.9090909090909,3.02825547,LUT ae cont,0.025735348805555683,0.0413730239674371,0.03912675157914741,0.20202674422527456
3500,74.15,1.62,0.0242,0.022,1.0,90.9090909090909,3.02825547,LUT ae cont,0.019632148628056928,0.03300161203475676,0.02480449154136027,0.20895007353789613
3501,74.66,1.62,0.0222,0.0235,0.6,105.85585585585585,4.60517019,LUT ae cont,0.030183784565846396,0.047391208275728326,0.049562357634663566,0.20595625000596893
3502,74.66,1.62,0.0222,0.0235,0.8,105.85585585585585,4.60517019,LUT ae cont,0.023528496059761258,0.038235391976357995,0.033944504197427144,0.21649736948681292
3503,74.66,1.62,0.0222,0.0235,1.0,105.85585585585585,4.60517019,LUT ae cont,0.016873327290782638,0.02907951459476366,0.018326728708837416,0.22703848511897817
3504,74.66,1.62,0.0222,0.0235,0.6,105.85585585585585,4.08044166,LUT ae cont,0.030543512052708832,0.04790645764580506,0.050409379261117104,0.20425322827081013
3505,74.66,1.62,0.0222,0.0235,0.8,105.85585585585585,4.08044166,LUT ae cont,0.02400837322086008,0.038922338326332184,0.03507399224063876,0.21422665301349633
3506,74.66,1.62,0.0222,0.0235,1.0,105.85585585585585,4.08044166,LUT ae cont,0.017473206432112694,0.029938167776172725,0.01973851933827288,0.2242001079140955
3507,74.66,1.62,0.0222,0.0235,0.6,105.85585585585585,3.66516293,LUT ae cont,0.030940522130713976,0.048473619010644134,0.0513440042291687,0.2026080921110019
3508,74.66,1.62,0.0222,0.0235,0.8,105.85585585585585,3.66516293,LUT ae cont,0.024537814575965797,0.039678582141716906,0.036319753628894676,0.212033043717648
3509,74.66,1.62,0.0222,0.0235,1.0,105.85585585585585,3.66516293,LUT ae cont,0.018135025307781754,0.03088327319140793,0.021295669604043513,0.22145810956001896
3510,74.66,1.62,0.0222,0.0235,0.6,105.85585585585585,3.32146241,LUT ae cont,0.03137043908409177,0.049086222811733304,0.052355053766272384,0.201026223605554
3511,74.66,1.62,0.0222,0.0235,0.8,105.85585585585585,3.32146241,LUT ae cont,0.025110906810045835,0.040495407750441505,0.03766805920119101,0.20992388160129555
3512,74.66,1.62,0.0222,0.0235,1.0,105.85585585585585,3.32146241,LUT ae cont,0.018851389516880698,0.03190444121252286,0.022981061871517546,0.2188215984385894
3513,74.66,1.62,0.0222,0.0235,0.6,105.85585585585585,3.02825547,LUT ae cont,0.031829853648953695,0.04973986555842573,0.0534355675201578,0.1995087835984526
3514,74.66,1.62,0.0222,0.0235,0.8,105.85585585585585,3.02825547,LUT ae cont,0.025723411366539904,0.041366692908588854,0.039109070545317495,0.20790069322261118
3515,74.66,1.62,0.0222,0.0235,1.0,105.85585585585585,3.02825547,LUT ae cont,0.01961708253452258,0.032993620192400964,0.02478221185399092,0.2162925416832024
3516,77.23,1.62,0.0234,0.0225,0.6,96.15384615384615,4.60517019,LUT ae cont,0.030081312573593262,0.04688737317189302,0.049400270188584165,0.20249522945438056
3517,77.23,1.62,0.0234,0.0225,0.8,96.15384615384615,4.60517019,LUT ae cont,0.02339210621303058,0.03756358165554289,0.03372837831177965,0.21188268275954755
3518,77.23,1.62,0.0234,0.0225,1.0,96.15384615384615,4.60517019,LUT ae cont,0.016702678299738226,0.02823964668434642,0.018056398279712692,0.2212701141038165
3519,77.23,1.62,0.0234,0.0225,0.6,96.15384615384615,4.08044166,LUT ae cont,0.03044290057086295,0.047410377485350444,0.050249469145452336,0.20100065449751975
3520,77.23,1.62,0.0234,0.0225,0.8,96.15384615384615,4.08044166,LUT ae cont,0.023874138199225067,0.038260964583598296,0.034860594104004855,0.20988984266418395
3521,77.23,1.62,0.0234,0.0225,1.0,96.15384615384615,4.08044166,LUT ae cont,0.017305366154456395,0.02911134933390088,0.019471870283180714,0.21877899993492694
3522,77.23,1.62,0.0234,0.0225,0.6,96.15384615384615,3.66516293,LUT ae cont,0.030841837243957122,0.04798625425628627,0.05118608396743148,0.19955309549980646
3523,77.23,1.62,0.0234,0.0225,0.8,96.15384615384615,3.66516293,LUT ae cont,0.02440587553200892,0.0390287502142333,0.03610973192175613,0.2079599268405997
